prev_time,time,prev_dt,dt,delta_s,expected_s,missing_bars,first_missing_time,last_missing_time,first_missing_dt,last_missing_dt,missing_times_utc
1789153200.0,1789165200,2026-09-11 19:00:00+00:00,2026-09-11 22:20:00+00:00,12000.0,300,39,1789153500,1789164900,2026-09-11 19:05:00+00:00,2026-09-11 22:15:00+00:00,2026-09-11T19:05:00+00:00|2026-09-11T19:10:00+00:00|2026-09-11T19:15:00+00:00|2026-09-11T19:20:00+00:00|2026-09-11T19:25:00+00:00|2026-09-11T19:30:00+00:00|2026-09-11T19:35:00+00:00|2026-09-11T19:40:00+00:00|2026-09-11T19:45:00+00:00|2026-09-11T19:50:00+00:00|2026-09-11T19:55:00+00:00|2026-09-11T20:00:00+00:00|2026-09-11T20:05:00+00:00|2026-09-11T20:10:00+00:00|2026-09-11T20:15:00+00:00|2026-09-11T20:20:00+00:00|2026-09-11T20:25:00+00:00|2026-09-11T20:30:00+00:00|2026-09-11T20:35:00+00:00|2026-09-11T20:40:00+00:00|2026-09-11T20:45:00+00:00|2026-09-11T20:50:00+00:00|2026-09-11T20:55:00+00:00|2026-09-11T21:00:00+00:00|2026-09-11T21:05:00+00:00|2026-09-11T21:10:00+00:00|2026-09-11T21:15:00+00:00|2026-09-11T21:20:00+00:00|2026-09-11T21:25:00+00:00|2026-09-11T21:30:00+00:00|2026-09-11T21:35:00+00:00|2026-09-11T21:40:00+00:00|2026-09-11T21:45:00+00:00|2026-09-11T21:50:00+00:00|2026-09-11T21:55:00+00:00|2026-09-11T22:00:00+00:00|2026-09-11T22:05:00+00:00|2026-09-11T22:10:00+00:00|2026-09-11T22:15:00+00:00
1789165200.0,1789175400,2026-09-11 22:20:00+00:00,2026-09-12 01:10:00+00:00,10200.0,300,33,1789165500,1789175100,2026-09-11 22:25:00+00:00,2026-09-12 01:05:00+00:00,2026-09-11T22:25:00+00:00|2026-09-11T22:30:00+00:00|2026-09-11T22:35:00+00:00|2026-09-11T22:40:00+00:00|2026-09-11T22:45:00+00:00|2026-09-11T22:50:00+00:00|2026-09-11T22:55:00+00:00|2026-09-11T23:00:00+00:00|2026-09-11T23:05:00+00:00|2026-09-11T23:10:00+00:00|2026-09-11T23:15:00+00:00|2026-09-11T23:20:00+00:00|2026-09-11T23:25:00+00:00|2026-09-11T23:30:00+00:00|2026-09-11T23:35:00+00:00|2026-09-11T23:40:00+00:00|2026-09-11T23:45:00+00:00|2026-09-11T23:50:00+00:00|2026-09-11T23:55:00+00:00|2026-09-12T00:00:00+00:00|2026-09-12T00:05:00+00:00|2026-09-12T00:10:00+00:00|2026-09-12T00:15:00+00:00|2026-09-12T00:20:00+00:00|2026-09-12T00:25:00+00:00|2026-09-12T00:30:00+00:00|2026-09-12T00:35:00+00:00|2026-09-12T00:40:00+00:00|2026-09-12T00:45:00+00:00|2026-09-12T00:50:00+00:00|2026-09-12T00:55:00+00:00|2026-09-12T01:00:00+00:00|2026-09-12T01:05:00+00:00
1789175400.0,1789179000,2026-09-12 01:10:00+00:00,2026-09-12 02:10:00+00:00,3600.0,300,11,1789175700,1789178700,2026-09-12 01:15:00+00:00,2026-09-12 02:05:00+00:00,2026-09-12T01:15:00+00:00|2026-09-12T01:20:00+00:00|2026-09-12T01:25:00+00:00|2026-09-12T01:30:00+00:00|2026-09-12T01:35:00+00:00|2026-09-12T01:40:00+00:00|2026-09-12T01:45:00+00:00|2026-09-12T01:50:00+00:00|2026-09-12T01:55:00+00:00|2026-09-12T02:00:00+00:00|2026-09-12T02:05:00+00:00
1789179300.0,1789190100,2026-09-12 02:15:00+00:00,2026-09-12 05:15:00+00:00,10800.0,300,35,1789179600,1789189800,2026-09-12 02:20:00+00:00,2026-09-12 05:10:00+00:00,2026-09-12T02:20:00+00:00|2026-09-12T02:25:00+00:00|2026-09-12T02:30:00+00:00|2026-09-12T02:35:00+00:00|2026-09-12T02:40:00+00:00|2026-09-12T02:45:00+00:00|2026-09-12T02:50:00+00:00|2026-09-12T02:55:00+00:00|2026-09-12T03:00:00+00:00|2026-09-12T03:05:00+00:00|2026-09-12T03:10:00+00:00|2026-09-12T03:15:00+00:00|2026-09-12T03:20:00+00:00|2026-09-12T03:25:00+00:00|2026-09-12T03:30:00+00:00|2026-09-12T03:35:00+00:00|2026-09-12T03:40:00+00:00|2026-09-12T03:45:00+00:00|2026-09-12T03:50:00+00:00|2026-09-12T03:55:00+00:00|2026-09-12T04:00:00+00:00|2026-09-12T04:05:00+00:00|2026-09-12T04:10:00+00:00|2026-09-12T04:15:00+00:00|2026-09-12T04:20:00+00:00|2026-09-12T04:25:00+00:00|2026-09-12T04:30:00+00:00|2026-09-12T04:35:00+00:00|2026-09-12T04:40:00+00:00|2026-09-12T04:45:00+00:00|2026-09-12T04:50:00+00:00|2026-09-12T04:55:00+00:00|2026-09-12T05:00:00+00:00|2026-09-12T05:05:00+00:00|2026-09-12T05:10:00+00:00
1789190100.0,1789190700,2026-09-12 05:15:00+00:00,2026-09-12 05:25:00+00:00,600.0,300,1,1789190400,1789190400,2026-09-12 05:20:00+00:00,2026-09-12 05:20:00+00:00,2026-09-12T05:20:00+00:00
1789192800.0,1789202400,2026-09-12 06:00:00+00:00,2026-09-12 08:40:00+00:00,9600.0,300,31,1789193100,1789202100,2026-09-12 06:05:00+00:00,2026-09-12 08:35:00+00:00,2026-09-12T06:05:00+00:00|2026-09-12T06:10:00+00:00|2026-09-12T06:15:00+00:00|2026-09-12T06:20:00+00:00|2026-09-12T06:25:00+00:00|2026-09-12T06:30:00+00:00|2026-09-12T06:35:00+00:00|2026-09-12T06:40:00+00:00|2026-09-12T06:45:00+00:00|2026-09-12T06:50:00+00:00|2026-09-12T06:55:00+00:00|2026-09-12T07:00:00+00:00|2026-09-12T07:05:00+00:00|2026-09-12T07:10:00+00:00|2026-09-12T07:15:00+00:00|2026-09-12T07:20:00+00:00|2026-09-12T07:25:00+00:00|2026-09-12T07:30:00+00:00|2026-09-12T07:35:00+00:00|2026-09-12T07:40:00+00:00|2026-09-12T07:45:00+00:00|2026-09-12T07:50:00+00:00|2026-09-12T07:55:00+00:00|2026-09-12T08:00:00+00:00|2026-09-12T08:05:00+00:00|2026-09-12T08:10:00+00:00|2026-09-12T08:15:00+00:00|2026-09-12T08:20:00+00:00|2026-09-12T08:25:00+00:00|2026-09-12T08:30:00+00:00|2026-09-12T08:35:00+00:00
